ID_TRAMIT;NOM_TRAMIT;DESCRIPCIO_TRAMIT;TEMA;CODI_AMBIT;DESCRIPCIO_AMBIT;IMMEDIAT;GRATUIT;REQUISITS;NORMATIVA_APLICABLE;RESPONSABLE;ENLLACOS_RELACIONATS;DATA_CREACIO;PARAULES_CLAU;CANAL_TELEMATIC;CANAL_PRSENCIAL;CANAL_TELEFONIC;CANAL_MOBIL;CANAL_QUIOSC;IDIOMA
***018783;Tràmit d audiència per inici d expedient de baixa en el padró d habitants;A partir de l¿inici d¿un expedient de baixa per inclusió indeguda en el padró  d¿habitants, sota el supòsit que la persona interessada ja no resideix en el  domicili on figura empadronada, es dóna audiència als afectats, mitjançant  una notificació, perquè puguin demostrar la seva residència efectiva en el  domicili.   Pels   qui   no   es   presenten   o   bé   no   aportin   la   documentació  corresponent,   d¿acord   amb   l¿article   72   del   Reglament   de   Població   i  Demarcació Territorial de les Entitats Locals (nova redacció donada pel Reial  decret  2612/1996,  de  20  de  desembre),  es  demana  informe  favorable  al  Consell d¿Empadronament.  En el cas d¿informe favorable, es procedeix a fer  efectiva   la   baixa   padronal,   mitjançant   Resolució   motivada   de   l¿alcalde,  notificant-ho als afectats i essent publicada la Resolució al Butlletí Oficial de  l¿Estat. Si la persona afectada es presenta dins del termini indicat a la notificació i  aporta la documentació indicada, es tanca l¿expedient. Qui ho pot demanar? Qualsevol persona afectada en un expedient de baixa per inscripció indeguda  en el padró d¿habitants. Com es pot fer? ¿ Presencialment en el Departament d¿Estadística i Població Impresos model Cap Documentació que cal aportar Notificació enviada per l¿ajuntament al domicili de l¿afectat/da Document;;0019;padró d habitants i Cens Electoral;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***018783#wlp_detall_tramit;23/11/2016;;;S;N;N;;Català 
***003207;Inscripció en la bicicletada;Inscripció en la pedalada de la setmana de la mobilitat Qui ho pot demanar? Qualsevol persona física  Com es pot fer? Presencialment  ¿ Departament d¿Ecologia Urbana i Sostenibilitat T  elefònicament   Impresos model Cap Documentació que cal aportar Nom i cognoms Normativa Cap Preu Gratuït Organisme responsable Àrea de Medi ;;;;;S;Documentació que cal aportar Nom i cognoms ;Normativa Cap ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***003207#wlp_detall_tramit;01/07/2010;;;S;S;S;;Català 
***015353;Carnet d Alberguista;Sol·licitud del CARNET D¿ALBERGUISTA. Ofereix als seus titulars gaudir dels albergs de la Xarxa Nacional d¿Albergs Socials  de Catalunya (XANASCAT) i de les més de 4.000 instal·lacions de la Internacional  Youth Hostel Federation (IYHF) situades als principals indrets turístics del món. El  carnet   dóna   accés   a   nombrosos   descomptes   i   ofertes   en   tots   aquells   àmbits  vinculats  al  món  de  l¿alberguisme  que  es  poden  dur  a  terme  en  territori  català:  turisme, esport, aventura, oci, cultura, etc. Qui ho pot demanar? Qualsevol   persona   de   nacionalitat   espanyola   o   amb   residència   acreditada  oficialment a l¿estat espanyol. Validesa Un any des de la data d¿expedició. Modalitats CARNET D¿ALBERGUISTA JOVE Per a joves de 14 a 29 anys inclosos. Cal aportar DNI, NIE* o passaport original. Per als menors ;;0014;joventut;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***015353#wlp_detall_tramit;23/07/2015;;;S;N;N;;Català 
***014101;Realització d¿obres en una parada del mercat municipal; Qui ho pot demanar? El concessionari. Com es pot fer: Presencialment ¿ Servei d¿Atenció al Ciutadà Mitjançant   instància   signada  per   l¿interessat/ada.,  presentada   al   registre  general. Normativa aplicable: Capítol V de l¿Ordenança de Merca;;;;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***014101#wlp_detall_tramit;24/08/2010;;;S;N;N;;Català 
***014102;Concessió de parada de venda al mercat municipal;municipal Qui ho pot demanar: Tota persona física major d¿edat o jurídica.    Procediment: Les concessions dels llocs de venda s¿adjudicaran per concurs o subhasta. Període de presentació de sol·licituds: Quan l¿Ajuntament faci públic l¿obertura del procedimen;;;;;N; ;Normativa aplicable: Ordenança de Mercats Municipals de Badalona.  Documentació que cal aportar: Conforme al que disposi el plec de clàusules administratives corresponent ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***014102#wlp_detall_tramit;24/08/2010;;;S;N;N;;Català 
***000681;Centre d empreses de servei BCIN;Sol·licitud de despatxos equipats per a empreses de serveis Qui ho pot demanar? Pimes  Nous emprenedors  Com es pot fer? Presencialment ¿ Badalona Centre Internacional de Negocis Impresos model Cap Documentació que cal aportar Normativa Preu Organisme responsable Departament  de Promoció Econòmica Observacions </IdcteDocument> ;;;;;N;Documentació que cal aportar ;Normativa ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***000681#wlp_detall_tramit;24/08/2010;;;S;N;N;;Català 
***015376;Justificant d assistència a prova en procés selectiu ;Sol·licitar document justificatiu d¿assistència a una prova d¿un procés selectiu  en curs convocat per l¿Ajuntament de Badalona.  Qui ho pot demanar? Tota la persona en condició d¿aspirant admès i que s¿hagi presentat en una  prova  de  qualsevol  procés  selectiu  en  curs  convocat  per  l¿Ajuntament  de  Badalona. Com es pot fer? Presencialment ¿ Departament de Recursos Humans ¿ Servei d Atenci;;;;;S;Documentació que cal aportar Instància  ;Normativa general  ¿ Llei 7/2007, de 12 d¿abril de l¿Estatut Bàsic de l¿Empleat Públic ¿ DL 2/2003, de 28 d¿abril que aprova el TR de la Llei Municipal i de  Règim Local de Catalunya. ¿ Decret legislatiu 1/1997, de 31 d¿octubre, text únic dels preceptes de  determinats  textos  legals  vigents  a  Catalunya  en  matèria  de  funció  pública. ¿ Decret  214/1990,  de  30  de  juliol,  amb  el  reglament  del  personal  al  servei de les entitats locals. ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***015376#wlp_detall_tramit;24/08/2010;;;S;N;N;;Català 
***001613;Acompanyament de transport especial;Autorització i protecció, si s¿escau, de transports de mercaderies que per les  seves característiques de volum o pes o requereixin, que hagin de transcorre  per el terme municipal de Badalona. Qui ho pot demanar? El Titular o responsable del vehicle que realitza el transport. Com es pot fer? Presencialment ¿ Prefectura de la Guàrdia Urbana, Oficina d¿atenció al ciutadà Impresos model Cap Documentació que cal aportar Documentació del vehicle transportador, tip;;0022;seguretat;;N;Documentació que cal aportar Documentació del vehicle transportador, tipus de transport, assegurança, tipus  de  càrrega,  característiques  del  transport  (mides,  pes),  vehicles  en  comboi,  rutes i horaris previstos. Autoritzacions Estatals i Autonòmiques per realitzar el Transport, autorització  del municipi de procedència per realitzar-ho. Pagament   de   la   taxa   amb   targeta   de   crèdit   a   la   Prefectura,   o   bé   Full  d autoliquidació de la taxa complimentat per l¿entitat bancària. ;Normativa Llei d¿Ordenació dels Transports Terrestres, de 30 de juliol de 1987 (LOTT). Ordenança fiscal numero 15. ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***001613#wlp_detall_tramit;06/09/2010;;;S;N;N;;Català 
***017223;Certificat digital - idCAT;L¿IdCAT és un identificador digital que garanteix la identitat de les persones a  Internet. Permet operar amb diferents administracions i, a més, assegura la integritat  de les dades que s¿envien, així com la seva confidencialitat, ja que està emès  per l¿Agència Catalana de Certificació ¿CATCert-. També  permet  fer  altres  operacions,  com  ara  signar  correus,  documents  electrònics   i   formularis   web.   Sense   la   signatura   electrònica   els   tràmits  telemàtics no tenen validesa, ja que la xarxa electrònica no ofereix el nivell de  seguretat necessari per garantir les dades personals. Qui ho pot demanar? Qualsevol persona física major d¿edat. Com es pot fer? Amb cita prèvia ¿ Departament d¿Atenció Ciutadana En línia ¿ A  través  de  la  web  de  l¿Agència  Catalana  de  Certificació  (una  vegada feta la sol·licitud, el/la sol·licitant haurà de personar-se al  departament d¿Atenció Ciutadana per ta;;0019;padró d habitants i Cens Electoral;;S;Documentació que cal aportar Document acreditatiu de la identitat del/de la sol·licitant: DNI, Passaport o  Targeta de residència Plaça Assemblea ******************, planta baixa CIF: P-080**** J 08911 Badalona www.badalona.cat T. 93.483.**.**-F.93.483.**.** correu*************  Serveis i tràmits ;Normativa Llei 59/2003, de 19 de desembre, sobre signatura electrònica, article 11.1, i  amb   el   contingut   prescrit   per   l¿article   11.2,   emès   en   compliment   de   les  obligacions dels articles 12, 13, 18 i 20 de l¿esmentada llei. ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***017223#wlp_detall_tramit;26/09/2016;;;S;N;N;;Català 
***017216;Dret a sufragi per residents estrangers;Sol·licitud del dret de sufragi per part d¿estrangers residents per a les  Eleccions Europees i/o Locals Qui ho pot demanar? ¿ Per a les Eleccions Locals o al Parlament Europeu: ciutadans de la  Unió Europea majors d¿edat empadronats a Badalona.  ¿ Per   a   les   Eleccions   Locals:   residents   estrangers   majors   d¿edat  empadronats a Badalona, quins respectius païso;;0019;padró d habitants i Cens Electoral;;S;Documentació que cal aportar ¿ Ciutadans   de   la   Unió   Europea:   document   d¿identitat,   passaport   o  targeta de residència originals i fotocòpia. ¿ Altres residents estrangers quins respectius països permetin el vot als  espanyols en Eleccions Locals, en els termes d¿un Tractat: targeta de  residència original i fotocòpia. ;Normativa Plaça Assemblea ******************, planta baixa CIF: P-080**** J 08911 Badalona www.badalona.cat T. 93.483.**.**-F.93.483.**.** correu*************  Serveis i tràmits ¿ Llei   orgànica   5/1985,   de   19   de   juny,   de   règim   electoral   general,  modificada  per  la  Llei  orgànica  8/1991,  de  13  de  març,  per  la  Llei  orgànica 6/1992, de 2 de novembre, per la Llei orgànica 13/1994, de  30 de març, i per la Llei orgànica 3/1995, de 23 de març.  ¿ Directiva 93/109 CE del Consell de la Unió Europea.  ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***017216#wlp_detall_tramit;24/08/2010;;;S;N;N;;Català 
***078409;G2 LLICÈNCIA AMBIENTAL;ràmit? Sol·licitud de llicència ambiental prèvia a l¿inici d¿activitats amb incidència ambiental, incloses  a l¿annex II de la llei  20/2009, del 4 de desembre, de prevenció i control ambiental de les  activitats (LPCAA).  Qui ho pot demanar? Qualsevol persona física o jurídica que vulgui iniciar qualsevol de les activitats incloses a  l¿annex II de la (LPCAA). Com es pot fer? Presencialment Impresos model - Instancia de sol·licitud normalitzada.  - Full d¿autoliquidació de taxes. - Declaració responsable del/de la tècnic/a competent. ;;0029;urbanisme;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***078409#wlp_detall_tramit;08/06/2016;;;S;N;N;;Català 
***017220;Revocació de certificat digital;La revocació suposa que l¿identificador digital d¿IdCAT deixa de ser vàlid. Qui ho pot demanar? ¿ El/la titular de l¿dentificador digital IdCAT per pròpia voluntat ¿ De forma automàtica si es superen els 120 dies de suspensió  sense que el titular de l¿identificador digital IdCAT l¿hagi habilitat Com es pot fer? Amb cita prèvia ¿ Departament d¿Atenció Ciutadana Documentació que cal aportar Do;;0019;padró d habitants i Cens Electoral;;S;Documentació que cal aportar Document acreditatiu de la identitat del/de la sol·licitant: DNI, Passaport o  Targeta de residència ;Normativa Llei 59/2003, de 19 de desembre, sobre signatura electrònica, article 11.1, i  amb   el   contingut   prescrit   per   l¿article   11.2,   emès   en   compliment   de   les  obligacions dels articles 12, 13, 18 i 20 de l¿esmentada llei. ;;http://badalona.cat/appExtSC/citaprevia/solicitudPaso2!ccbs?idServicio=22&idAmbito=22&idDepartamento=22&idTramite=22&idAgenda=41;26/09/2016;;;S;N;N;;Català 
***002796;Reclamació cens electoral;Reclamació contra l exclusió o la inclusió en el Cens Electoral. Qui ho pot demanar? Qualsevol persona física major d¿edat empadronada a Badalona amb dret a  vot en relació amb la seva pròpia inscripció en el Cens Electoral.  Com es pot fer? Presencialment ¿ Servei d¿Atenció al Ciutadà   ¿ Oficines Municipals de Districte: Impresos m;;0019;padró d habitants i Cens Electoral;;S;Documentació que cal aportar ¿ Ciutadans   espanyols:   document   nacional   d identitat   o   passaport   i  fotocòpia. ¿ Ciutadans   de   la   Unió   Europea:   document   d identitat,   passaport   o  targeta de residència i fotocòpia. ¿ Altres  ciutadans  estrangers  amb  dret  a  vot:  targeta  de  residència  i  fotocòpia.  ;Normativa ¿ Llei   orgànica   5/1985,   de   19   de   juny,   de   règim   electoral   general,  modificada  per  la  Llei  orgànica  8/1991,  de  13  de  març,  per  la  Llei  orgànica 6/1992, de 2 de novembre, per la Llei orgànica 13/1994, de  30 de març, i per la Llei orgànica 3/1995, de 23 de març.  ¿ Directiva 94/89/CE del Consell de la Unió Europea . ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***002796#wlp_detall_tramit;29/09/2010;;;S;N;N;;Català 
***003206;Inscripció en activitat de Medi Ambient;Alta inscripció en activitats de medi ambient (caminades per la muntanya, tallers¿) Qui ho pot demanar? Qualsevol persona física  Com es pot fer? En línia Presencialment:  Àrea de Medi Ambient i Sostenibilitat. Preu Generalment gratuït Organisme responsable Àrea de Medi Ambient i Sostenibilitat. Observacions Temps mitjà de resolució: immediat. Plaça Assamblea de Catalunya, 9-12, planta baixa CIF: P-0;;0016;medi ambient;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***003206#wlp_detall_tramit;19/06/2015;;;S;N;N;;Català 
***002798;Consulta inscripció al cens electoral;Consulta del Cens Electoral. Qui ho pot demanar? Qualsevol persona física major d¿edat empadronada a Badalona amb dret a  vot en relació amb la seva pròpia inscripció en el Cens Electoral.  Com es pot fer? En línia  ¿ Amb certificat digital   a l¿Oficina del Cens Electoral de l¿Instituit  Nacional d¿Estadística (permet la consulta de les dades  d;;0019;padró d habitants i Cens Electoral;;N; ; ;;http://bdnapps.net/cens;12/08/2015;;;S;N;N;;Català 
***016059;Valoració grau Llei de Dependència;l autonomia personal i l atenció a les persones amb dependència) En què consisteix ? Pretén  regular  les  condicions  bàsiques  per  promocionar  l autonomia  personal  i  la  protecció de les persones en situació de dependència. Qui ho pot demanar? Les persones que es trobin en les situacions següents: - Trobar-se en una situació de dependència en alguns dels graus establerts. - Residir al territori espanyol i haver-ho fet durant 5anys, 2 dels quals hauran de  ser immediatament anteriors a l;;0024;serveis socials;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***016059#wlp_detall_tramit;06/09/2010;;;S;N;N;;Català 
***001201;Fons de documentació de temàtiques sobre dones;Servei de consulta i de préstec de documentació referent a la dona.  Suport bibliogràfic, documental i videoteca Qui ho pot demanar? Tothom Com es pot fer? Presencialment ¿ Oficina d Atenció a la Dona Correu electrònic ¿ Oficina d Atenció a la Dona Impresos model Cap Documentació que cal aportar Per al servei de préstec cal portar el DNI Normativa Preu Gratuït Organisme responsabl;;;;;S;Documentació que cal aportar Per al servei de préstec cal portar el DNI ;Normativa ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***001201#wlp_detall_tramit;31/08/2010;;;S;N;N;;Català 
***001701;Desprecintatge temporal d una obra;Sol·licitud de desprecintatge temporal d¿una obra. Qui ho pot demanar? Qualsevol persona física o jurídica que sigui part interessada a l¿expedient. Com es pot fer? Presencialment ¿ Oficina d Informació Urbanística ¿ Servei d Atenció al Ciutadà (SAC)  ¿ Oficines municipals de districte Correu electrònic ¿ Oficina d Info;;0029;urbanisme;;S;Documentació que cal aportar Sol·licitud normalitzada (és convenient que la sol·licitud aporti el número de  telèfon de l¿interessat). ;Normativa Llei 30/1992 de Règim Jurídic de les Administracions Públiques i del  Procediment Administratiu Comú. Decret legislatiu 1/2005 i Decret 305/2006 ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***001701#wlp_detall_tramit;23/08/2010;;;S;N;N;;Català 
